address,isHostedBySuperhost,location/lat,location/lng,name,numberOfGuests,pricing/rate/amount,pricing/rate/amountFormatted,pricing/rate/currency,pricing/rateType,primaryHost/badges/0,primaryHost/badges/1,primaryHost/firstName,primaryHost/hasProfilePic,primaryHost/hostUrl,primaryHost/id,primaryHost/languages/0,primaryHost/languages/1,primaryHost/languages/2,primaryHost/languages/3,primaryHost/memberSince,primaryHost/pictureUrl,primaryHost/responseRate,primaryHost/responseTime,primaryHost/smartName,primaryHost/thumbnailUrl,roomType,stars,url,primaryHost/about
"Karachi, Sindh, Pakistan",No,24.82778,67.06715,"CITY CENTER, VERY GOOD CLEAN LOCATION DHA KARACHI",1,25,$25,USD,nightly,,,Faisal,true,https://www.airbnb.com/users/show/38185118,38185118,English,,,,Joined in July 2015,https://a0.muscache.com/im/pictures/user/25a88340-20cf-431f-9653-d3c9e77f786e.jpg?aki_policy=profile_large,100%,within a few hours,Faisal,https://a0.muscache.com/im/pictures/user/25a88340-20cf-431f-9653-d3c9e77f786e.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/22154593,
"Karachi, Sindh, Pakistan",No,24.8096,67.07147,Private bed-room in DHA for female travellers,1,17,$17,USD,nightly,Identity verified,,Aman,true,https://www.airbnb.com/users/show/145739774,145739774,,,,,Joined in August 2017,https://a0.muscache.com/im/pictures/user/cb067fdb-50fd-4f22-a924-b5a212216da7.jpg?aki_policy=profile_large,,,Aman,https://a0.muscache.com/im/pictures/user/cb067fdb-50fd-4f22-a924-b5a212216da7.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/41656278,
"Karachi, Sindh, Pakistan",No,24.86037,66.99996,"Paying Guest accommodation, Furnished Flat",4,23,$23,USD,nightly,,,Sameen,true,https://www.airbnb.com/users/show/244591699,244591699,,,,,Joined in February 2019,https://a0.muscache.com/im/pictures/user/5e1b196d-6dc2-49b7-b1c1-a82467305e50.jpg?aki_policy=profile_large,75%,within a day,Sameen,https://a0.muscache.com/im/pictures/user/5e1b196d-6dc2-49b7-b1c1-a82467305e50.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/49341375,What’s app : 92-313-3352948
"Karachi, Sindh, Pakistan",No,24.7979,67.0462,GOHO Rooms | Badar,16,19,$19,USD,nightly,4 Reviews,Identity verified,Asad,true,https://www.airbnb.com/users/show/375373765,375373765,,,,,Joined in November 2020,https://a0.muscache.com/im/pictures/user/17572d49-4e92-49ed-a4c5-955fb1a4d7b5.jpg?aki_policy=profile_large,100%,within an hour,Asad,https://a0.muscache.com/im/pictures/user/17572d49-4e92-49ed-a4c5-955fb1a4d7b5.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/48328948,
"Karachi, Sindh, Pakistan",No,24.85677,67.05862,Karachi Inn Guest House,16,19,$19,USD,nightly,Identity verified,,Muhammad,true,https://www.airbnb.com/users/show/430060907,430060907,العربية,English,हिन्दी,,Joined in November 2021,https://a0.muscache.com/im/pictures/user/077581a6-3ce5-4278-9d7a-064b8731e226.jpg?aki_policy=profile_large,60%,within a day,Muhammad,https://a0.muscache.com/im/pictures/user/077581a6-3ce5-4278-9d7a-064b8731e226.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/53124618,"Karachi Inn is on of the most eminent and reputable guest house in  PECHS, nursery Karachi Pakistan. Karachi Inn Guest House stands proudly in the most comfortable and yet strategic location in Karachi and within easy reach of city center, shopping areas and fascinating amusement sites. Artistic, and lavishly appointed suites, double and single rooms provide you the comfort and amenities that are found in deluxe hotel chains worldwide.Karachi Inn Guest House stands proudly in the most comfortable and yet strategic location in Karachi and within easy reach of city center, shopping areas and fascinating amusement sites. Artistic, and lavishly appointed suites, double and single rooms provide you the comfort and amenities that are found in deluxe hotel chains worldwide."
"Karachi, Sindh, Pakistan",No,24.90946,67.10933,Couple Guest  House Karachi,2,31,$31,USD,nightly,Identity verified,,Abdul,true,https://www.airbnb.com/users/show/313270107,313270107,English,,,,Joined in November 2019,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_large,100%,within an hour,Abdul,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/54086412,
"Karachi, Sindh, Pakistan",No,24.9,67.113,Galaxy Inn Guest House Karachi Near Millenium Mall,16,26,$26,USD,nightly,Identity verified,,Muhammad,true,https://www.airbnb.com/users/show/180850605,180850605,,,,,Joined in March 2018,https://a0.muscache.com/im/pictures/user/8b9d1708-da1d-4db7-9aed-1c693f45e769.jpg?aki_policy=profile_large,70%,within an hour,Muhammad,https://a0.muscache.com/im/pictures/user/8b9d1708-da1d-4db7-9aed-1c693f45e769.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/54170569,
"Karachi, Sindh, Pakistan",No,25.02128,67.14193,Red Stone House ..,2,11,$11,USD,nightly,22 Reviews,Identity verified,Shahbaz,true,https://www.airbnb.com/users/show/191834162,191834162,,,,,Joined in May 2018,https://a0.muscache.com/im/pictures/user/d7b22c3a-408f-4226-aee0-9ae8d5b6bd19.jpg?aki_policy=profile_large,100%,within an hour,Shahbaz,https://a0.muscache.com/im/pictures/user/d7b22c3a-408f-4226-aee0-9ae8d5b6bd19.jpg?aki_policy=profile_small,Private room,4.67,https://www.airbnb.com/rooms/29398055,
"Karachi, Sindh, Pakistan",No,24.81627,67.04193,We provide quality food in low price,2,29,$29,USD,nightly,Identity verified,,Rubina,true,https://www.airbnb.com/users/show/368719546,368719546,العربية,English,हिन्दी,ਪੰਜਾਬੀ,Joined in September 2020,https://a0.muscache.com/im/pictures/user/28d9ac0e-560d-47a8-84a7-6d44911637b2.jpg?aki_policy=profile_large,0%,a few days or more,Rubina,https://a0.muscache.com/im/pictures/user/28d9ac0e-560d-47a8-84a7-6d44911637b2.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/45541757,
"Karachi, Sindh, Pakistan",No,24.79874,67.04601,Small House,2,17,$17,USD,nightly,1 Review,Identity verified,Faraz,true,https://www.airbnb.com/users/show/265949875,265949875,,,,,Joined in June 2019,https://a0.muscache.com/im/pictures/user/2a21a05a-a421-49ae-b8c7-e9911b199235.jpg?aki_policy=profile_large,93%,within a few hours,Faraz,https://a0.muscache.com/im/pictures/user/2a21a05a-a421-49ae-b8c7-e9911b199235.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/35321420,
"Karachi, Sindh, Pakistan",No,24.91,67.092,Karachi Guest House,2,32,$32,USD,nightly,Identity verified,,Farooq,true,https://www.airbnb.com/users/show/340377195,340377195,,,,,Joined in March 2020,https://a0.muscache.com/im/pictures/user/0ef611f9-2e3f-4adb-ad79-3470e7eb03fe.jpg?aki_policy=profile_large,33%,a few days or more,Farooq,https://a0.muscache.com/im/pictures/user/0ef611f9-2e3f-4adb-ad79-3470e7eb03fe.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/42921001,"Our Guest House established a new trend in Karachi, that are known as city lifestyle Guest House. Our Guest House with its 8 rooms offering comfort and relaxation reflects the very popular, modern yet elegant style of international Guest House.

Each of our rooms with their simple, fresh and warm style, and welcoming colors meet current city design and comfort standards. every room has a queen-size double bed. The deluxe interiors of our rooms are completed by LCD television, high-speed internet connection, mini bar and a modern bathroom.

Our breakfast includes (Charges May Apply) . .

KARACHI GUEST HOUSE “Feels Like Home” expresses the desire of the Concierge to make leisure, business and conference guests feel like at home in what may initially be an unfamiliar city environment by taking care of them."
"Karachi, Sindh, Pakistan",No,24.83647,67.0815,Furnished appartment for Rent:,4,23,$23,USD,nightly,Identity verified,,Mubashir,true,https://www.airbnb.com/users/show/293231266,293231266,English,हिन्दी,,,Joined in September 2019,https://a0.muscache.com/im/pictures/user/ae10425e-7b30-4d5e-97fe-59bf0f9f8c30.jpg?aki_policy=profile_large,70%,within a few hours,Mubashir,https://a0.muscache.com/im/pictures/user/ae10425e-7b30-4d5e-97fe-59bf0f9f8c30.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/47592495,I mean business only..
"Karachi, Sindh, Pakistan",No,24.91965,67.09264,Couple Room Guest House Karachi,4,34,$34,USD,nightly,Identity verified,,Abdul,true,https://www.airbnb.com/users/show/313270107,313270107,English,,,,Joined in November 2019,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_large,100%,within an hour,Abdul,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/40530778,
"Karachi, Sindh, Pakistan",No,24.90606,67.1092,Couples Friendly Guest House karachi,2,29,$29,USD,nightly,Identity verified,,Abdul,true,https://www.airbnb.com/users/show/313270107,313270107,English,,,,Joined in November 2019,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_large,100%,within an hour,Abdul,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/40685138,
"Karachi, Sindh, Pakistan",No,24.83025,67.07737,Furnished room with attached bath at DHA,1,25,$25,USD,nightly,Identity verified,,Sikandar,true,https://www.airbnb.com/users/show/336513756,336513756,,,,,Joined in February 2020,https://a0.muscache.com/im/pictures/user/4ba5ec22-9ae3-40e2-88e8-9d242b4eaf8b.jpg?aki_policy=profile_large,0%,a few days or more,Sikandar,https://a0.muscache.com/im/pictures/user/4ba5ec22-9ae3-40e2-88e8-9d242b4eaf8b.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/46737182,
"Karachi, Sindh, Pakistan",Yes,24.86479,67.08117,Center Karachi Apartment,3,16,$16,USD,nightly,121 Reviews,Identity verified,Tauqeer,true,https://www.airbnb.com/users/show/219826324,219826324,,,,,Joined in October 2018,https://a0.muscache.com/im/pictures/user/bdf7b8b1-2772-495e-bc11-7eea5068525b.jpg?aki_policy=profile_large,100%,within an hour,Tauqeer,https://a0.muscache.com/im/pictures/user/bdf7b8b1-2772-495e-bc11-7eea5068525b.jpg?aki_policy=profile_small,Private room,4.7,https://www.airbnb.com/rooms/29350827,I m Business Finance Graduate. I m very straight forward and tries my best to be courteous.
"Karachi, Sindh, Pakistan",No,24.83091,67.06879,Cute 01-bedroom Casa particular in Karachi DHA,1,29,$29,USD,nightly,,,Samra,true,https://www.airbnb.com/users/show/402517226,402517226,,,,,Joined in May 2021,https://a0.muscache.com/im/pictures/user/c157af85-9540-434b-93ad-b9a3ab3b99e7.jpg?aki_policy=profile_large,0%,a few days or more,Samra,https://a0.muscache.com/im/pictures/user/c157af85-9540-434b-93ad-b9a3ab3b99e7.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/50502912,
"Karachi, Sindh, Pakistan",No,24.844,67.038,2020,16,23,$23,USD,nightly,Identity verified,,Chaudhry,true,https://www.airbnb.com/users/show/369273591,369273591,English,,,,Joined in September 2020,https://a0.muscache.com/im/pictures/user/836fc0d3-477b-45a8-b725-f27debfb589f.jpg?aki_policy=profile_large,22%,a few days or more,Chaudhry,https://a0.muscache.com/im/pictures/user/836fc0d3-477b-45a8-b725-f27debfb589f.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/46383328,self made
"Karachi, Sindh, Pakistan",No,24.78198,67.05391,Family apartment near sea side,2,19,$19,USD,nightly,193 Reviews,Identity verified,Haisam,true,https://www.airbnb.com/users/show/160154475,160154475,English,ਪੰਜਾਬੀ,,,Joined in November 2017,https://a0.muscache.com/im/pictures/user/f460c7c4-b779-4cc8-af86-31d14e65f8e3.jpg?aki_policy=profile_large,,,Haisam,https://a0.muscache.com/im/pictures/user/f460c7c4-b779-4cc8-af86-31d14e65f8e3.jpg?aki_policy=profile_small,Entire place,4.54,https://www.airbnb.com/rooms/24764678,A self-managed and result oriented multi skilled software engineer. As a host I always do my best to provide 5star services every time to get best positive feedback. I have smart number of properties which I manage in Karachi.
"Karachi, Sindh, Pakistan",No,24.84033,67.07998,Cosy Private Room in Newly built Apartment,2,29,$29,USD,nightly,1 Review,Identity verified,Quratulain,true,https://www.airbnb.com/users/show/310353032,310353032,English,,,,Joined in November 2019,https://a0.muscache.com/im/pictures/user/36871923-b3c5-4f75-a1cb-6f7417bbf28a.jpg?aki_policy=profile_large,100%,within an hour,Quratulain,https://a0.muscache.com/im/pictures/user/36871923-b3c5-4f75-a1cb-6f7417bbf28a.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/44441639,Hosting you as your 2nd home
"Karachi, Sindh, Pakistan",No,24.782,67.057,CASA DE SAF (Guest House),10,24,$24,USD,nightly,3 Reviews,,Guesthouse With RoofTop & Sea View,true,https://www.airbnb.com/users/show/270924553,270924553,English,हिन्दी,ਪੰਜਾਬੀ,,Joined in June 2019,https://a0.muscache.com/im/pictures/user/fc1ad660-4f1d-47aa-812f-0f190f7b8a6c.jpg?aki_policy=profile_large,63%,within a day,Guesthouse With RoofTop & Sea View,https://a0.muscache.com/im/pictures/user/fc1ad660-4f1d-47aa-812f-0f190f7b8a6c.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/36010697,"We have an stylish newly built Guest House with all Amenities & Facilities ready to welcome our valued guests traveling to Karachi from abroad or other cities of Pakistan.

Our Guest House is located in DHA Phase 6 (Karachi) in front of Sea View and following are salient features of the facility,

*2 Floors – Each Floor having 4 bed rooms. 1 Large bed room & 3 mall bed rooms. Total 8 rooms.
*Bed rooms are located on 2nd & 3rd floors
*Each floor has shared/common two bathrooms – Total 4 bathroom on 2 floors complete with all toiletries
*Guest house has a shared American Kitchen & vast dining area located on 1st floor
*Guest house has an amazing Roof Terrace with Sofas & Tables. This facility offers a cozy environment and an amazing sightseeing of the neighborhood & sea view
*Each room has Split AC, flat screen TV, Free WiFi
*Lift facility is available on all floors
*24 hours electricity generator
*Security & Room Service available round the clock
*Laundry facility available at cost
*Break Fast, Lunch, Dinner & Drinks available at cost
*Nearby Cafes, Barber Shops, Medical Stores, Grocery Shops
*Staff speak Urdu, Punjabi, Sindhi & English langues

Other Facilities 
*Rent a cars available on request 
*Airport pick up at additional cost 
*Largest mall close by 
*Cineplax closeby 
*Beach buggies 
*Beach ride 
*Boat cruises 
**Available on prior bookings WITH ADDITIONAL COST**

Special Note: Please call on given cell numbers for CONFIRMATION prior to traveling to ensure rooms are available. 
Contact #:
+ (Phone number hidden by Airbnb)"
"Karachi, Sindh, Pakistan",No,24.93035,67.14056,"One bedroom available with beautiful furniture and lighting , we can cater 3-4 guests.",2,11,$11,USD,nightly,27 Reviews,Identity verified,Syeda Maryam,true,https://www.airbnb.com/users/show/272192336,272192336,,,,,Joined in June 2019,https://a0.muscache.com/im/pictures/user/2cc9716d-8c2d-49b5-a07b-ccdae83afeba.jpg?aki_policy=profile_large,100%,within an hour,Syeda Maryam,https://a0.muscache.com/im/pictures/user/2cc9716d-8c2d-49b5-a07b-ccdae83afeba.jpg?aki_policy=profile_small,Private room,4,https://www.airbnb.com/rooms/51338047,
"Karachi, Sindh, Pakistan",No,24.78213,67.05625,Executive Apartment Next to Beach,4,33,$33,USD,nightly,119 Reviews,Identity verified,Uzair,true,https://www.airbnb.com/users/show/288388417,288388417,English,,,,Joined in August 2019,https://a0.muscache.com/im/pictures/user/7de1f6f8-d2cf-4c8b-8a00-02fff20e1bf0.jpg?aki_policy=profile_large,99%,within an hour,Uzair,https://a0.muscache.com/im/pictures/user/7de1f6f8-d2cf-4c8b-8a00-02fff20e1bf0.jpg?aki_policy=profile_small,Entire place,4.38,https://www.airbnb.com/rooms/54348661,
"Karachi, Sindh, Pakistan",No,24.85814,67.05478,Embassy Lodge - Sharah Faisal,3,29,$29,USD,nightly,5 Reviews,Identity verified,Mohammad,true,https://www.airbnb.com/users/show/128832346,128832346,,,,,Joined in May 2017,https://a0.muscache.com/im/pictures/user/9d201c93-48b2-48c7-b647-5fbe3d494a7f.jpg?aki_policy=profile_large,70%,within a day,Mohammad,https://a0.muscache.com/im/pictures/user/9d201c93-48b2-48c7-b647-5fbe3d494a7f.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/18565549,I've a guest houses chain called Embassy Lodge in Sharah Faisal. I run two guest houses in Karachi under this chain and a property for Air Bnb purposes (3 bedroom house) in Defence.
"Karachi, Sindh, Pakistan",No,24.78167,67.0569,The Mariner's Inn ⛵ (Fully Sanitised),4,27,$27,USD,nightly,57 Reviews,Identity verified,Ali,true,https://www.airbnb.com/users/show/279155245,279155245,English,हिन्दी,ਪੰਜਾਬੀ,Türkçe,Joined in July 2019,https://a0.muscache.com/im/pictures/user/d9753b3f-8d99-4b5c-a43f-e20c9fea590a.jpg?aki_policy=profile_large,100%,within an hour,Ali,https://a0.muscache.com/im/pictures/user/d9753b3f-8d99-4b5c-a43f-e20c9fea590a.jpg?aki_policy=profile_small,Entire place,4.86,https://www.airbnb.com/rooms/42598883,"Keen to meet new people, I decided to rent the vacant room in house, and have been expanding since then. I am a banker by profession, traveler by passion. Natural inclination towards socialization coupled with personal interest in hosting business, here I am listing my places on Airbnb. I personally make sure you get hotel like services while you stay in home like comfort."
"Karachi, Sindh, Pakistan",No,24.957,67.195,Enjoy Calmness at fully equipped room near airport,3,21,$21,USD,nightly,19 Reviews,Identity verified,Obaid,true,https://www.airbnb.com/users/show/255848659,255848659,English,ਪੰਜਾਬੀ,,,Joined in April 2019,https://a0.muscache.com/im/pictures/user/d77c7c07-7232-4f0e-bc09-094100579f93.jpg?aki_policy=profile_large,43%,a few days or more,Obaid,https://a0.muscache.com/im/pictures/user/d77c7c07-7232-4f0e-bc09-094100579f93.jpg?aki_policy=profile_small,Private room,4.8,https://www.airbnb.com/rooms/33880323,
"Karachi, Sindh, Pakistan",Yes,24.79071,67.07376,naumans bnb 301,3,40,$40,USD,nightly,88 Reviews,Identity verified,Nauman,true,https://www.airbnb.com/users/show/255811812,255811812,English,हिन्दी,ਪੰਜਾਬੀ,Türkçe,Joined in April 2019,https://a0.muscache.com/im/pictures/user/070de604-a07d-4c56-9c3f-13b6d748e930.jpg?aki_policy=profile_large,100%,within an hour,Nauman,https://a0.muscache.com/im/pictures/user/070de604-a07d-4c56-9c3f-13b6d748e930.jpg?aki_policy=profile_small,Private room,4.82,https://www.airbnb.com/rooms/39995441,"An all time traveler and tourism enthusiast. Having traveled more than half the world, I am fully conversant with the needs and expectations of a guest. Being a family man and with vast management experience, having retired as a senior air force officer, I am sure that our guest will enjoy the stay approve of the facility."
"Karachi, Sindh, Pakistan",Yes,24.78945,67.07355,Nauman's BnB 303,2,37,$37,USD,nightly,88 Reviews,Identity verified,Nauman,true,https://www.airbnb.com/users/show/255811812,255811812,English,हिन्दी,ਪੰਜਾਬੀ,Türkçe,Joined in April 2019,https://a0.muscache.com/im/pictures/user/070de604-a07d-4c56-9c3f-13b6d748e930.jpg?aki_policy=profile_large,100%,within an hour,Nauman,https://a0.muscache.com/im/pictures/user/070de604-a07d-4c56-9c3f-13b6d748e930.jpg?aki_policy=profile_small,Private room,4.88,https://www.airbnb.com/rooms/38500041,"An all time traveler and tourism enthusiast. Having traveled more than half the world, I am fully conversant with the needs and expectations of a guest. Being a family man and with vast management experience, having retired as a senior air force officer, I am sure that our guest will enjoy the stay approve of the facility."
"Karachi, Sindh, Pakistan",No,24.78291,67.05691,Royal Stay Apartment Next to Beach,2,26,$26,USD,nightly,119 Reviews,Identity verified,Uzair,true,https://www.airbnb.com/users/show/288388417,288388417,English,,,,Joined in August 2019,https://a0.muscache.com/im/pictures/user/7de1f6f8-d2cf-4c8b-8a00-02fff20e1bf0.jpg?aki_policy=profile_large,99%,within an hour,Uzair,https://a0.muscache.com/im/pictures/user/7de1f6f8-d2cf-4c8b-8a00-02fff20e1bf0.jpg?aki_policy=profile_small,Entire place,4.41,https://www.airbnb.com/rooms/39783865,
"Karachi, Sindh, Pakistan",Yes,24.79065,67.07526,Nauman's BnB 302,2,40,$40,USD,nightly,88 Reviews,Identity verified,Nauman,true,https://www.airbnb.com/users/show/255811812,255811812,English,हिन्दी,ਪੰਜਾਬੀ,Türkçe,Joined in April 2019,https://a0.muscache.com/im/pictures/user/070de604-a07d-4c56-9c3f-13b6d748e930.jpg?aki_policy=profile_large,100%,within an hour,Nauman,https://a0.muscache.com/im/pictures/user/070de604-a07d-4c56-9c3f-13b6d748e930.jpg?aki_policy=profile_small,Private room,5,https://www.airbnb.com/rooms/38503975,"An all time traveler and tourism enthusiast. Having traveled more than half the world, I am fully conversant with the needs and expectations of a guest. Being a family man and with vast management experience, having retired as a senior air force officer, I am sure that our guest will enjoy the stay approve of the facility."
"Karachi, Sindh, Pakistan",Yes,25.05706,67.31168,Cozy room -Self Check-Free Parking-Beautiful Villa,2,32,$32,USD,nightly,28 Reviews,Identity verified,Asfand,true,https://www.airbnb.com/users/show/368711034,368711034,English,हिन्दी,ਪੰਜਾਬੀ,Sign Language,Joined in September 2020,https://a0.muscache.com/im/pictures/user/0c00c43e-52ad-49e6-aa0e-f43d5a3f36e1.jpg?aki_policy=profile_large,100%,within an hour,Asfand,https://a0.muscache.com/im/pictures/user/0c00c43e-52ad-49e6-aa0e-f43d5a3f36e1.jpg?aki_policy=profile_small,Private room,5,https://www.airbnb.com/rooms/53099948,"An Actor, Engineer, Social worker, Traveler & Your Friend."
"Karachi, Sindh, Pakistan",Yes,24.79085,67.0737,nauman's bnb 304,2,40,$40,USD,nightly,88 Reviews,Identity verified,Nauman,true,https://www.airbnb.com/users/show/255811812,255811812,English,हिन्दी,ਪੰਜਾਬੀ,Türkçe,Joined in April 2019,https://a0.muscache.com/im/pictures/user/070de604-a07d-4c56-9c3f-13b6d748e930.jpg?aki_policy=profile_large,100%,within an hour,Nauman,https://a0.muscache.com/im/pictures/user/070de604-a07d-4c56-9c3f-13b6d748e930.jpg?aki_policy=profile_small,Private room,4.82,https://www.airbnb.com/rooms/40333062,"An all time traveler and tourism enthusiast. Having traveled more than half the world, I am fully conversant with the needs and expectations of a guest. Being a family man and with vast management experience, having retired as a senior air force officer, I am sure that our guest will enjoy the stay approve of the facility."
"Karachi, Sindh, Pakistan",No,24.78184,67.05687,Comfortable Studio Apartment near the Beach,2,29,$29,USD,nightly,119 Reviews,Identity verified,Uzair,true,https://www.airbnb.com/users/show/288388417,288388417,English,,,,Joined in August 2019,https://a0.muscache.com/im/pictures/user/7de1f6f8-d2cf-4c8b-8a00-02fff20e1bf0.jpg?aki_policy=profile_large,99%,within an hour,Uzair,https://a0.muscache.com/im/pictures/user/7de1f6f8-d2cf-4c8b-8a00-02fff20e1bf0.jpg?aki_policy=profile_small,Entire place,4.66,https://www.airbnb.com/rooms/45599436,
"Karachi, Sindh, Pakistan",No,24.82548,67.04178,Furnished ground floor 2B Flat Clifton City Centre,6,40,$40,USD,nightly,199 Reviews,Identity verified,Abdul,true,https://www.airbnb.com/users/show/184234359,184234359,,,,,Joined in April 2018,https://a0.muscache.com/im/pictures/user/7eb6798b-d6b6-4fa0-905e-13419b9f0e20.jpg?aki_policy=profile_large,94%,within an hour,Abdul,https://a0.muscache.com/im/pictures/user/7eb6798b-d6b6-4fa0-905e-13419b9f0e20.jpg?aki_policy=profile_small,Entire place,4.52,https://www.airbnb.com/rooms/45798500,"I’m an international traveler, have been to more than 20 countries and know well different cultures. For me hospitality is an art. This time enjoying the honor of being host at Air Bnb."
"Karachi, Sindh, Pakistan",No,24.78001,67.05463,Master BR Modern-Art APT Near Seaview,2,33,$33,USD,nightly,65 Reviews,Identity verified,Imad,true,https://www.airbnb.com/users/show/429628509,429628509,العربية,English,हिन्दी,ਪੰਜਾਬੀ,Joined in October 2021,https://a0.muscache.com/im/pictures/user/c2e8e65f-4810-464c-8b23-a4d47eb14f6c.jpg?aki_policy=profile_large,98%,within an hour,Imad,https://a0.muscache.com/im/pictures/user/c2e8e65f-4810-464c-8b23-a4d47eb14f6c.jpg?aki_policy=profile_small,Private room,4.85,https://www.airbnb.com/rooms/53699856,"Taking in various cultures, sights, and cuisines..!!

The experience of being an Airbnb host and meeting so many lovely people along the way is really something I particularly enjoy.

My main aim is to create a comfortable, relaxing, and “home away from home” experience for my guests."
"Karachi, Sindh, Pakistan",Yes,24.80469,67.03078,"Bed, Beach, Restaurants and Mall !",3,34,$34,USD,nightly,91 Reviews,Identity verified,Ali,true,https://www.airbnb.com/users/show/359453821,359453821,,,,,Joined in July 2020,https://a0.muscache.com/im/pictures/user/bd1a8eaa-402a-4327-8676-b5cf3858631f.jpg?aki_policy=profile_large,100%,within an hour,Ali,https://a0.muscache.com/im/pictures/user/bd1a8eaa-402a-4327-8676-b5cf3858631f.jpg?aki_policy=profile_small,Private room,4.92,https://www.airbnb.com/rooms/47458224,
"Karachi, Sindh, Pakistan",No,24.85695,67.03112,Hotel Excelsior (Twin Occupancy) -Three Star Hotel,2,51,$51,USD,nightly,,,Saqib,true,https://www.airbnb.com/users/show/372734900,372734900,,,,,Joined in October 2020,https://a0.muscache.com/im/pictures/user/62506b0c-5ebe-4476-a2a2-59341131c5ca.jpg?aki_policy=profile_large,0%,a few days or more,Saqib,https://a0.muscache.com/im/pictures/user/62506b0c-5ebe-4476-a2a2-59341131c5ca.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/46030345,
"Karachi, Sindh, Pakistan",No,24.78947,67.05227,ZamZam Residency Guest House,2,46,$46,USD,nightly,,,Abdul Hameed,true,https://www.airbnb.com/users/show/243289451,243289451,,,,,Joined in February 2019,https://a0.muscache.com/im/pictures/user/65474746-dd51-4a3a-a59d-85513837ba0c.jpg?aki_policy=profile_large,,,Abdul Hameed,https://a0.muscache.com/im/pictures/user/65474746-dd51-4a3a-a59d-85513837ba0c.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/32398602,A well wisher for All Human Being.
"Karachi, Sindh, Pakistan",No,24.83486,67.05428,VERY SECURE PLACE,4,46,$46,USD,nightly,,,Sarwat,true,https://www.airbnb.com/users/show/337084677,337084677,,,,,Joined in February 2020,https://a0.muscache.com/im/pictures/user/7a871c8f-a8fe-45ba-96f3-a947d25467b1.jpg?aki_policy=profile_large,0%,a few days or more,Sarwat,https://a0.muscache.com/im/pictures/user/7a871c8f-a8fe-45ba-96f3-a947d25467b1.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/42390109,sifr teen sifr paanch doo saath teen saath paanch doo shay
"Karachi, Sindh, Pakistan",No,24.89784,67.11672,Embassy Inn Guest House Gulshan,2,32,$32,USD,nightly,Identity verified,,Abdul,true,https://www.airbnb.com/users/show/313270107,313270107,English,,,,Joined in November 2019,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_large,100%,within an hour,Abdul,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/45789966,
